#,"Date Time, GMT -0700","Temp, °F","Temp - Avg, °F","RH, %","RH - Avg, %","DewPt, °F"
94,2019-06-04 6:26:51,87.59,87.83,48.39,47.08,65.75
95,2019-06-04 6:36:51,86.59,87.44,44.72,45.56,62.58
96,2019-06-04 6:46:51,86.51,86.59,49.60,48.45,65.47
97,2019-06-04 6:56:51,86.82,86.44,48.58,48.68,65.16
98,2019-06-04 7:06:51,87.21,86.90,48.36,48.20,65.38
99,2019-06-04 7:16:51,87.67,87.29,48.45,48.04,65.86
100,2019-06-04 7:26:51,87.36,87.59,48.36,49.32,65.52
101,2019-06-04 7:36:51,86.67,87.29,47.33,48.10,64.27
102,2019-06-04 7:46:51,86.82,86.74,52.02,49.38,67.13
103,2019-06-04 7:56:51,87.36,86.82,51.51,52.05,67.34
104,2019-06-04 8:06:51,87.75,87.36,54.13,51.70,69.15
105,2019-06-04 8:16:51,87.83,87.75,48.65,49.16,66.11
106,2019-06-04 8:26:51,87.52,87.83,49.16,49.19,66.13
107,2019-06-04 8:36:51,87.13,87.52,52.53,50.34,67.70
108,2019-06-04 8:46:51,86.74,87.05,52.02,51.39,67.06
109,2019-06-04 8:56:51,86.90,86.67,49.89,50.56,65.99
110,2019-06-04 9:06:51,87.13,86.82,50.69,49.89,66.66
111,2019-06-04 9:16:51,87.59,87.29,53.06,51.73,68.42
112,2019-06-04 9:26:51,88.13,87.59,49.45,53.03,66.86
113,2019-06-04 9:36:51,88.98,88.21,54.20,53.72,70.32
114,2019-06-04 9:46:51,89.99,88.98,54.79,53.88,71.58
115,2019-06-04 9:56:51,91.76,90.45,47.88,49.51,69.24
116,2019-06-04 10:06:51,93.31,91.84,40.02,43.71,65.43
117,2019-06-04 10:16:51,95.24,93.77,38.18,38.54,65.78
118,2019-06-04 10:26:51,98.64,96.86,33.53,36.82,65.02
119,2019-06-04 10:36:51,100.49,99.18,35.20,33.93,68.04
120,2019-06-04 10:46:51,101.49,100.88,30.60,32.76,64.87
121,2019-06-04 10:56:51,103.12,101.65,30.40,32.59,66.07
122,2019-06-04 11:06:51,106.44,104.89,30.40,30.10,68.92
123,2019-06-04 11:16:51,108.52,107.29,26.84,28.20,67.06
124,2019-06-04 11:26:51,107.52,108.52,27.79,27.21,67.23
125,2019-06-04 11:36:51,109.29,107.90,27.42,27.55,68.33
126,2019-06-04 11:46:51,110.76,109.45,25.30,26.26,67.23
127,2019-06-04 11:56:51,109.29,110.68,27.28,25.75,68.19
128,2019-06-04 12:06:51,106.67,108.21,28.03,27.38,66.75
129,2019-06-04 12:16:51,103.96,105.43,30.16,29.52,66.57
130,2019-06-04 12:26:51,107.67,105.35,28.20,28.88,67.78
131,2019-06-04 12:36:51,109.37,108.06,25.54,27.49,66.34
132,2019-06-04 12:46:51,109.29,108.75,27.86,27.45,68.80
133,2019-06-04 12:56:51,112.00,110.61,24.79,26.60,67.67
134,2019-06-04 13:06:51,111.30,112.07,25.88,25.33,68.34
135,2019-06-04 13:16:51,109.99,111.22,26.12,27.01,67.51
136,2019-06-04 13:26:51,110.53,109.99,26.63,27.01,68.53
137,2019-06-04 13:36:51,110.07,110.61,28.30,26.80,69.92
138,2019-06-04 13:46:51,108.06,109.52,31.88,28.06,71.71
139,2019-06-04 13:56:51,104.12,106.44,33.12,31.71,69.43
140,2019-06-04 14:06:51,101.88,103.35,34.93,33.59,69.04
141,2019-06-04 14:16:51,100.34,101.80,35.56,35.33,68.21
142,2019-06-04 14:26:51,99.64,100.34,34.56,34.96,66.77
143,2019-06-04 14:36:51,99.87,99.64,34.30,34.26,66.75
144,2019-06-04 14:46:51,99.87,99.87,35.16,33.89,67.48
145,2019-06-04 14:56:51,98.33,99.64,36.46,36.19,67.17
146,2019-06-04 15:06:51,97.17,98.25,37.55,37.65,67.01
147,2019-06-04 15:16:51,96.01,97.01,38.77,38.64,66.91
148,2019-06-04 15:26:51,95.32,96.01,38.74,38.91,66.27
149,2019-06-04 15:36:51,95.08,95.32,38.51,38.97,65.89
150,2019-06-04 15:46:51,95.55,95.16,39.83,38.68,67.28
151,2019-06-04 15:56:51,94.39,95.47,40.68,40.19,66.86
152,2019-06-04 16:06:51,93.62,94.31,41.14,41.34,66.50
153,2019-06-04 16:16:51,93.69,93.62,41.17,42.41,66.59
154,2019-06-04 16:26:51,94.00,93.69,41.40,41.60,67.03
155,2019-06-04 16:36:51,93.00,94.00,40.02,40.19,65.15
156,2019-06-04 16:46:51,93.23,92.92,39.47,41.27,64.96
157,2019-06-04 16:56:51,92.84,93.23,41.89,39.33,66.33
158,2019-06-04 17:06:51,92.30,92.84,41.86,39.53,65.82
159,2019-06-04 17:16:51,91.92,92.30,39.73,40.42,63.98
160,2019-06-04 17:26:51,91.69,91.92,43.13,41.40,66.13
161,2019-06-04 17:36:51,91.61,91.76,39.93,40.48,63.85
162,2019-06-04 17:46:51,91.07,91.53,40.12,40.71,63.50
163,2019-06-04 17:56:51,90.30,90.99,41.66,40.58,63.89
164,2019-06-04 18:06:51,90.53,90.37,44.36,43.39,65.90
165,2019-06-04 18:16:51,90.45,90.53,40.42,42.35,63.16
166,2019-06-04 18:26:51,89.91,90.37,42.28,41.79,63.97
167,2019-06-04 18:36:51,89.52,89.91,40.02,42.32,62.06
168,2019-06-04 18:46:51,89.22,89.52,45.40,43.13,65.38
169,2019-06-04 18:56:51,89.29,89.22,45.14,45.17,65.29
170,2019-06-04 19:06:51,88.98,89.29,45.66,45.50,65.34
171,2019-06-04 19:16:51,88.44,88.98,46.14,45.63,65.15
172,2019-06-04 19:26:51,87.75,88.37,46.11,45.72,64.50
173,2019-06-04 19:36:51,87.36,87.67,46.85,46.75,64.61
174,2019-06-04 19:46:51,88.06,87.36,47.94,48.49,65.90
175,2019-06-04 19:56:51,88.68,88.13,46.62,48.20,65.66
176,2019-06-04 20:06:51,89.06,88.60,45.40,47.24,65.24
177,2019-06-04 20:16:51,89.06,89.06,45.08,45.95,65.04
178,2019-06-04 20:26:51,88.44,89.14,44.30,44.91,63.98
179,2019-06-04 20:36:51,87.44,88.37,45.50,44.59,63.84
180,2019-06-04 20:46:51,87.44,87.36,47.14,46.91,64.85
181,2019-06-04 20:56:51,87.67,87.36,46.56,47.78,64.71
182,2019-06-04 21:06:51,87.98,87.67,45.79,46.53,64.51
183,2019-06-04 21:16:51,88.06,87.98,46.85,46.43,65.24
184,2019-06-04 21:26:51,87.36,87.90,46.27,45.79,64.25
185,2019-06-04 21:36:51,86.82,87.29,48.39,46.40,65.04
186,2019-06-04 21:46:51,86.98,86.74,46.50,47.72,64.04
187,2019-06-04 21:56:51,87.36,87.13,46.85,46.56,64.61
188,2019-06-04 22:06:51,87.75,87.52,45.56,46.17,64.16
189,2019-06-04 22:16:51,87.90,87.75,46.56,45.75,64.92
190,2019-06-04 22:26:51,87.29,87.90,47.11,46.37,64.69
191,2019-06-04 22:36:51,86.59,87.29,46.82,45.72,63.88
192,2019-06-04 22:46:51,86.74,86.67,47.01,47.78,64.14
193,2019-06-04 22:56:51,87.13,86.74,45.46,46.30,63.54
194,2019-06-04 23:06:51,87.44,87.13,46.33,46.11,64.36
195,2019-06-04 23:16:51,87.59,87.36,45.75,45.63,64.14
196,2019-06-04 23:26:51,87.75,87.67,45.56,45.75,64.16
197,2019-06-04 23:36:51,87.90,87.83,44.98,45.40,63.93
198,2019-06-04 23:46:51,87.52,87.98,44.78,45.21,63.46
199,2019-06-04 23:56:51,86.51,87.52,45.75,44.85,63.16
200,2019-06-05 0:06:51,86.44,86.51,46.27,46.98,63.41
201,2019-06-05 0:16:51,86.67,86.44,45.95,46.21,63.42
202,2019-06-05 0:26:51,86.90,86.67,46.30,46.04,63.85
203,2019-06-05 0:36:51,87.29,87.05,45.46,45.66,63.68
204,2019-06-05 0:46:51,87.44,87.29,45.04,45.43,63.55
205,2019-06-05 0:56:51,87.52,87.36,46.08,45.30,64.27
206,2019-06-05 1:06:51,87.67,87.52,44.98,45.08,63.72
207,2019-06-05 1:16:51,87.67,87.67,45.56,45.17,64.09
208,2019-06-05 1:26:51,87.83,87.75,45.30,45.30,64.06
209,2019-06-05 1:36:51,87.90,87.83,45.27,45.27,64.11
210,2019-06-05 1:46:51,87.90,87.98,44.27,45.01,63.47
211,2019-06-05 1:56:51,87.98,87.98,44.46,44.56,63.67
212,2019-06-05 2:06:51,87.98,87.98,44.78,44.72,63.87
213,2019-06-05 2:16:51,87.90,87.90,45.53,44.95,64.28
214,2019-06-05 2:26:51,87.98,87.98,44.53,44.95,63.71
215,2019-06-05 2:36:51,88.06,87.98,44.75,45.11,63.92
216,2019-06-05 2:46:51,87.90,87.98,44.53,44.78,63.64
217,2019-06-05 2:56:51,88.06,87.98,44.75,44.91,63.92
218,2019-06-05 3:06:51,87.98,87.98,44.53,44.75,63.71
219,2019-06-05 3:16:51,87.98,87.98,44.46,44.49,63.67
220,2019-06-05 3:26:51,87.98,87.98,44.72,44.69,63.83
221,2019-06-05 3:36:51,87.98,87.98,44.72,44.95,63.83
222,2019-06-05 3:46:51,87.98,88.06,44.53,44.66,63.71
223,2019-06-05 3:56:51,88.13,88.06,45.27,44.59,64.32
224,2019-06-05 4:06:51,88.21,88.13,45.53,44.53,64.56
225,2019-06-05 4:16:51,88.29,88.21,44.56,44.46,64.01
226,2019-06-05 4:26:51,88.06,88.37,43.75,44.36,63.27
227,2019-06-05 4:36:51,87.05,88.13,44.20,43.58,62.66
228,2019-06-05 4:46:51,86.74,87.05,45.69,46.50,63.33
229,2019-06-05 4:56:51,86.98,86.82,45.53,45.98,63.44
230,2019-06-05 5:06:51,87.52,87.05,45.82,45.37,64.11
231,2019-06-05 5:16:51,87.67,87.44,44.72,45.14,63.55
232,2019-06-05 5:26:51,87.90,87.67,45.33,44.78,64.15
233,2019-06-05 5:36:51,88.13,87.90,45.27,44.95,64.32
234,2019-06-05 5:46:51,88.29,88.13,44.49,44.69,63.97
235,2019-06-05 5:56:51,87.90,88.21,44.01,44.72,63.30
236,2019-06-05 6:06:51,86.90,87.75,45.53,44.14,63.37
237,2019-06-05 6:16:51,86.98,86.82,46.04,46.46,63.76
238,2019-06-05 6:26:51,87.36,86.98,46.08,46.43,64.13
239,2019-06-05 6:36:51,87.83,87.36,46.04,45.92,64.53
240,2019-06-05 6:46:51,88.21,87.83,46.33,46.56,65.06
241,2019-06-05 6:56:51,87.98,88.21,44.78,45.46,63.87
242,2019-06-05 7:06:51,87.36,87.83,46.08,45.46,64.13
243,2019-06-05 7:16:51,87.44,87.29,51.51,49.06,67.42
244,2019-06-05 7:26:51,88.60,87.44,48.52,48.58,66.74
245,2019-06-05 7:36:51,89.29,88.75,46.40,47.62,66.08
246,2019-06-05 7:46:51,89.68,89.37,46.24,45.82,66.33
247,2019-06-05 7:56:51,90.06,89.76,46.53,46.37,66.86
248,2019-06-05 8:06:51,90.99,90.06,46.85,47.08,67.90
249,2019-06-05 8:16:51,91.61,91.07,42.54,43.06,65.67
250,2019-06-05 8:26:51,91.92,91.69,39.66,40.32,63.93
251,2019-06-05 8:36:51,92.69,92.00,37.82,39.07,63.26
252,2019-06-05 8:46:51,93.54,92.69,38.64,38.28,64.62
253,2019-06-05 8:56:51,93.85,93.69,36.26,36.92,63.08
254,2019-06-05 9:06:51,94.31,93.85,37.65,36.96,64.56
255,2019-06-05 9:16:51,94.62,94.47,36.26,36.49,63.76
256,2019-06-05 9:26:51,95.62,94.78,38.81,36.49,66.60
257,2019-06-05 9:36:51,96.71,95.70,35.00,35.53,64.57
258,2019-06-05 9:46:51,96.71,96.63,35.56,35.10,65.03
259,2019-06-05 9:56:51,95.62,96.71,34.96,35.00,63.60
260,2019-06-05 10:06:51,97.40,95.93,34.56,35.36,64.82
261,2019-06-05 10:16:51,98.87,97.40,32.99,34.36,64.76
262,2019-06-05 10:26:51,101.65,99.95,32.15,32.12,66.42
263,2019-06-05 10:36:51,104.35,102.88,29.76,30.70,66.51
264,2019-06-05 10:46:51,104.81,104.58,29.79,29.18,66.94
265,2019-06-05 10:56:51,106.36,104.89,27.86,29.15,66.31
266,2019-06-05 11:06:51,108.75,107.44,27.69,28.17,68.16
267,2019-06-05 11:16:51,98.48,103.12,73.81,63.76,88.73
268,2019-06-05 11:26:51,97.40,98.33,71.12,72.69,86.52
269,2019-06-05 11:36:51,98.17,97.48,67.42,69.81,85.58
270,2019-06-05 11:46:51,100.95,99.18,61.10,65.06,85.12
271,2019-06-05 11:56:51,103.58,102.11,31.55,43.23,67.54
272,2019-06-05 12:06:51,102.03,103.50,34.26,32.52,68.61
273,2019-06-05 12:16:51,101.11,101.96,32.96,34.50,66.67
274,2019-06-05 12:26:51,105.12,102.57,34.56,34.63,71.56
275,2019-06-05 12:36:51,108.68,106.90,32.76,34.80,73.05
276,2019-06-05 12:46:51,109.06,107.98,33.23,34.13,73.80
277,2019-06-05 12:56:51,110.14,109.37,31.28,31.82,72.94
278,2019-06-05 13:06:51,110.30,110.14,31.85,32.42,73.61
279,2019-06-05 13:16:51,109.22,110.30,33.36,33.02,74.06
280,2019-06-05 13:26:51,109.60,109.22,32.25,32.35,73.39
281,2019-06-05 13:36:51,108.37,109.52,32.76,32.08,72.78
282,2019-06-05 13:46:51,106.13,107.59,34.90,33.09,72.72
283,2019-06-05 13:56:51,103.42,104.89,36.23,35.23,71.46
284,2019-06-05 14:06:51,102.11,103.27,37.55,37.49,71.37
285,2019-06-05 14:16:51,101.34,102.11,38.05,38.11,71.07
286,2019-06-05 14:26:51,100.80,101.26,40.19,38.31,72.21
287,2019-06-05 14:36:51,100.57,100.80,38.51,39.10,70.75
288,2019-06-05 14:46:51,99.87,100.57,39.53,39.56,70.90
289,2019-06-05 14:56:51,98.87,99.79,40.84,40.22,70.97
290,2019-06-05 15:06:51,98.10,98.79,41.04,41.27,70.43
291,2019-06-05 15:16:51,97.40,98.02,42.90,41.92,71.11
292,2019-06-05 15:26:51,96.94,97.40,42.41,42.28,70.36
293,2019-06-05 15:36:51,96.32,96.94,43.10,42.54,70.27
294,2019-06-05 15:46:51,95.47,96.24,42.61,42.54,69.18
295,2019-06-05 15:56:51,95.16,95.47,43.58,42.77,69.56
296,2019-06-05 16:06:51,95.16,95.01,42.58,43.45,68.88
297,2019-06-05 16:16:51,95.16,95.16,42.54,43.06,68.86
298,2019-06-05 16:26:51,94.78,95.08,42.51,42.84,68.49
299,2019-06-05 16:36:51,94.31,94.85,42.45,43.06,68.03
300,2019-06-05 16:46:51,93.46,94.16,42.93,43.13,67.60
301,2019-06-05 16:56:51,92.46,93.39,44.23,44.01,67.56
302,2019-06-05 17:06:51,91.45,92.46,45.50,44.75,67.47
303,2019-06-05 17:16:51,90.53,91.38,47.01,46.04,67.58
304,2019-06-05 17:26:51,90.37,90.45,46.72,47.08,67.26
305,2019-06-05 17:36:51,90.45,90.37,44.88,46.50,66.17
306,2019-06-05 17:46:51,90.22,90.45,43.81,45.24,65.27
307,2019-06-05 17:56:51,89.91,90.22,42.54,43.55,64.14
308,2019-06-05 18:06:51,90.06,89.76,42.97,45.27,64.57
309,2019-06-05 18:16:51,90.14,89.99,43.00,45.08,64.66
310,2019-06-05 18:26:51,89.60,90.06,44.30,43.62,65.03
311,2019-06-05 18:36:51,89.22,89.68,45.33,44.85,65.34
312,2019-06-05 18:46:51,88.83,89.22,48.52,45.75,66.95
313,2019-06-05 18:56:51,88.75,88.75,46.43,47.72,65.61
314,2019-06-05 19:06:51,88.06,88.75,49.00,48.07,66.53
315,2019-06-05 19:16:51,87.67,88.13,50.46,49.99,67.03
316,2019-06-05 19:26:51,87.13,87.67,51.51,50.62,67.13
317,2019-06-05 19:36:51,86.59,87.13,50.62,51.16,66.13
318,2019-06-05 19:46:51,87.21,86.59,51.77,52.02,67.34
319,2019-06-05 19:56:51,87.90,87.21,51.26,52.46,67.70
320,2019-06-05 20:06:51,88.37,87.98,53.16,51.32,69.19
321,2019-06-05 20:16:51,88.21,88.29,48.23,50.56,66.22
322,2019-06-05 20:26:51,87.44,88.21,49.92,48.97,66.51
323,2019-06-05 20:36:51,86.74,87.36,51.16,49.73,66.58
324,2019-06-05 20:46:51,87.05,86.74,50.75,51.64,66.63
325,2019-06-05 20:56:51,87.44,87.05,50.50,51.96,66.84
326,2019-06-05 21:06:51,87.75,87.44,49.96,50.56,66.81
327,2019-06-05 21:16:51,87.52,87.67,50.24,50.46,66.76
328,2019-06-05 21:26:51,86.82,87.59,48.90,49.48,65.35
329,2019-06-05 21:36:51,86.44,86.82,51.96,49.48,66.74
330,2019-06-05 21:46:51,86.82,86.44,51.77,52.18,66.99
331,2019-06-05 21:56:51,87.05,86.74,49.89,51.29,66.13
332,2019-06-05 22:06:51,87.36,87.05,49.48,50.27,66.18
333,2019-06-05 22:16:51,87.29,87.36,48.61,50.24,65.60
334,2019-06-05 22:26:51,86.59,87.29,49.92,48.65,65.73
335,2019-06-05 22:36:51,86.20,86.59,52.72,50.05,66.95
336,2019-06-05 22:46:51,86.44,86.20,49.67,51.99,65.44
337,2019-06-05 22:56:51,86.74,86.44,49.86,50.18,65.83
338,2019-06-05 23:06:51,86.98,86.74,49.70,50.05,65.95
339,2019-06-05 23:16:51,87.21,86.98,48.68,49.35,65.57
340,2019-06-05 23:26:51,87.36,87.21,49.48,49.73,66.18
341,2019-06-05 23:36:51,86.90,87.36,47.81,49.25,64.77
342,2019-06-05 23:46:51,85.97,86.90,50.40,48.10,65.44
343,2019-06-05 23:56:51,86.05,85.90,50.34,51.10,65.47
344,2019-06-06 0:06:51,86.36,86.05,51.67,50.53,66.51
345,2019-06-06 0:16:51,86.59,86.28,49.67,49.76,65.58
346,2019-06-06 0:26:51,86.74,86.59,49.41,49.99,65.57
347,2019-06-06 0:36:51,86.90,86.74,49.16,49.54,65.57
348,2019-06-06 0:46:51,87.13,86.98,49.13,49.41,65.76
349,2019-06-06 0:56:51,87.13,87.05,49.96,49.22,66.24
350,2019-06-06 1:06:51,87.21,87.21,48.68,49.22,65.57
351,2019-06-06 1:16:51,87.13,87.21,50.24,49.13,66.41
352,2019-06-06 1:26:51,86.28,87.05,48.04,49.64,64.34
353,2019-06-06 1:36:51,85.82,86.20,51.10,50.94,65.69
354,2019-06-06 1:46:51,86.05,85.82,49.38,50.40,64.92
355,2019-06-06 1:56:51,86.28,86.13,49.83,50.08,65.39
356,2019-06-06 2:06:51,86.59,86.36,50.62,50.21,66.13
357,2019-06-06 2:16:51,86.74,86.51,49.41,49.80,65.57
358,2019-06-06 2:26:51,86.82,86.74,49.35,49.35,65.61
359,2019-06-06 2:36:51,87.05,86.90,48.61,49.48,65.39
360,2019-06-06 2:46:51,87.29,87.13,48.93,49.25,65.79
361,2019-06-06 2:56:51,86.82,87.29,49.35,50.46,65.61
362,2019-06-06 3:06:51,86.05,86.90,51.67,49.67,66.23
363,2019-06-06 3:16:51,86.05,85.97,50.34,51.58,65.47
364,2019-06-06 3:26:51,86.51,86.13,49.41,50.02,65.36
365,2019-06-06 3:36:51,86.90,86.59,49.16,49.89,65.57
366,2019-06-06 3:46:51,87.21,86.82,49.45,49.92,66.02
367,2019-06-06 3:56:51,86.82,87.13,53.79,50.59,68.10
368,2019-06-06 4:06:51,86.05,86.74,51.42,49.57,66.08
369,2019-06-06 4:16:51,86.05,85.97,50.85,51.58,65.76
370,2019-06-06 4:26:51,86.44,86.05,51.13,50.85,66.28
371,2019-06-06 4:36:51,86.82,86.44,50.72,50.72,66.40
372,2019-06-06 4:46:51,87.13,86.82,49.89,50.11,66.21
373,2019-06-06 4:56:51,87.05,87.13,52.78,50.75,67.77
374,2019-06-06 5:06:51,86.44,87.13,48.36,50.40,64.67
375,2019-06-06 5:16:51,86.05,86.36,53.19,51.42,67.06
376,2019-06-06 5:26:51,86.28,85.97,50.18,51.10,65.59
377,2019-06-06 5:36:51,86.74,86.28,49.86,50.43,65.83
378,2019-06-06 5:46:51,86.98,86.74,51.26,50.50,66.85
379,2019-06-06 5:56:51,87.36,86.98,49.48,49.86,66.18
380,2019-06-06 6:06:51,87.36,87.36,51.51,49.99,67.34
381,2019-06-06 6:16:51,86.82,87.36,49.64,51.23,65.77
382,2019-06-06 6:26:51,86.13,86.74,51.70,50.56,66.31
383,2019-06-06 6:36:51,86.51,86.13,51.99,52.18,66.83
384,2019-06-06 6:46:51,86.98,86.51,51.73,52.24,67.11
385,2019-06-06 6:56:51,87.44,86.98,52.84,51.80,68.16
386,2019-06-06 7:06:51,87.29,87.52,50.75,52.05,66.84
387,2019-06-06 7:16:51,86.90,87.29,51.51,51.54,66.92
388,2019-06-06 7:26:51,86.51,86.90,57.35,52.84,69.69
389,2019-06-06 7:36:51,87.59,86.51,52.59,53.60,68.16
390,2019-06-06 7:46:51,88.68,87.83,53.66,54.86,69.75
391,2019-06-06 7:56:51,89.22,88.75,55.51,53.82,71.25
392,2019-06-06 8:06:51,89.60,89.29,52.97,52.90,70.22
393,2019-06-06 8:16:51,90.30,89.68,56.11,54.86,72.57
394,2019-06-06 8:26:51,90.37,90.37,46.46,50.24,67.10
395,2019-06-06 8:36:51,90.53,90.45,44.62,47.59,66.07
396,2019-06-06 8:46:51,90.91,90.45,48.36,47.04,68.76
